ID,Residence_Type,ECF,Street Address,Sale_Date,Price,Type,Class,Year_Built,Square_Feet,Basement_Square_Feet,Basement_Finished_Recreation,Basement_Finished_Living,Full_Baths,Half_Baths,Price_per_sqft
23A_23-180-005_1235,House,23A,1378 Peachtree ,3/9/2018,295000,T-Quad,C,1976,2175,647,0,0,1,1,135.63
23A_23-202-001_1236,House,23A,3959 Kings Point ,8/31/2018,309900,T-Quad,C,1975,2186,810,0,0,2,1,141.77
23A_23-202-006_1237,House,23A,3974 Highland ,11/20/2017,275000,T-Quad,C,1976,2186,810,0,0,2,1,125.80
23A_23-151-027_1238,House,23A,1267 Stonetree ,3/11/2019,325000,T-Quad,C,1976,2436,888,500,0,2,0,133.42
23A_23-151-030_1239,House,23A,3677 Sandburg ,6/22/2018,372000,T-Quad,C,1975,2436,888,600,0,2,1,152.71
23A_23-429-008_1240,House,23A,1796 Crestline ,7/16/2018,238000,Colonial,C,1974,1500,619,0,0,1,1,158.67
23A_23-276-013_1241,House,23A,1903 North Lake ,10/11/2018,293000,Colonial,C,1976,1518,440,0,0,1,1,193.02
23A_23-180-020_1242,House,23A,1401 Madison ,5/25/2018,289900,Colonial,C,1976,1638,624,600,0,1,1,176.98
23A_23-251-010_1243,House,23A,3622 Kings Point ,1/11/2019,270000,Colonial,C,1976,1638,624,800,0,1,1,164.84
23A_23-153-016_1244,House,23A,1226 Dickens ,7/9/2018,275000,Colonial,C,1977,1656,631,0,0,1,1,166.06
23A_23-153-018_1245,House,23A,1242 Dickens ,7/21/2017,266000,Colonial,C,1977,1656,631,0,0,1,1,160.63
23A_23-152-003_1246,House,23A,3702 Sandburg ,5/2/2018,275000,Colonial,C,1975,1660,650,0,0,1,1,165.66
23A_23-405-004_1247,House,23A,3366 Harmony ,12/10/2018,290000,Colonial,C,1976,1660,650,0,0,1,1,174.70
23A_23-176-032_1248,House,23A,1428 Tennyson ,4/28/2017,282000,Colonial,C,1977,1671,650,500,0,2,1,168.76
23A_23-130-023_1249,House,23A,3758 Mark ,6/1/2018,270000,Colonial,C,1977,1725,672,0,0,1,1,156.52
23A_23-405-019_1250,House,23A,1724 Crimson ,10/6/2018,265000,Colonial,C,1975,1748,650,650,0,1,1,151.60
23A_23-126-013_1251,House,23A,3980 Nash ,6/8/2018,290000,Colonial,C,1978,1753,672,500,0,1,1,165.43
23A_23-204-043_1252,House,23A,3911 Highland ,8/8/2017,295000,Colonial,C,1977,1753,672,500,0,2,1,168.28
23A_23-405-024_1253,House,23A,1591 Crestline ,6/15/2017,289000,Colonial,C,1978,1753,672,800,0,2,1,164.86
23A_23-180-015_1254,House,23A,1361 Madison ,6/8/2018,301000,Colonial,C,1976,1755,725,575,0,2,1,171.51
23A_23-251-013_1255,House,23A,3586 Kings Point ,7/26/2017,256000,Colonial,C,1976,1755,725,0,0,1,1,145.87
23A_23-176-031_1256,House,23A,1420 Tennyson ,2/13/2019,312000,Colonial,C,1977,1833,637,800,0,2,1,170.21
23A_23-202-016_1257,House,23A,3794 Highland ,9/22/2017,289000,Colonial,C,1978,1833,637,0,0,2,1,157.67
23A_23-204-038_1258,House,23A,3821 Highland ,5/4/2018,306000,Colonial,C,1977,1833,637,0,0,2,1,166.94
23A_23-252-006_1259,House,23A,1572 Oakcrest ,3/12/2018,305500,Colonial,C,1976,1860,650,450,0,2,1,164.25
23A_23-130-012_1260,House,23A,1391 Twain ,3/16/2018,315000,Colonial,C,1975,1861,935,400,0,2,1,169.26
23A_23-101-018_1261,House,23A,1332 Judy ,3/29/2019,378000,Colonial,C,1987,2000,1219,900,0,3,1,189.00
23A_23-128-007_1262,House,23A,1349 Ogden ,5/15/2018,301000,Colonial,C,1976,2023,725,0,0,2,1,148.79
23A_23-433-001_1263,House,23A,1866 Crimson ,8/4/2017,299900,Colonial,C,1974,2041,840,0,0,2,1,146.94
23A_23-181-001_1264,House,23A,1352 Madison ,9/7/2018,335000,Colonial,C,1977,2092,852,550,0,2,1,160.13
23A_23-251-012_1265,House,23A,3598 Kings Point ,8/10/2017,315000,Colonial,C,1976,2107,864,400,0,2,1,149.50
23A_23-127-009_1266,House,23A,3782 Nash ,10/5/2017,324500,Colonial,C,1976,2204,675,0,0,2,1,147.23
23A_23-129-007_1267,House,23A,3763 Mark ,7/13/2018,330600,Colonial,C,1976,2219,809,0,0,2,1,148.99
23A_23-178-027_1268,House,23A,3567 Kings Point ,6/29/2017,316000,Colonial,C,1976,2223,852,500,0,2,1,142.15
23A_23-252-002_1269,House,23A,1508 Oakcrest ,7/5/2017,330000,Colonial,C,1974,2233,864,1050,0,2,1,147.78
23A_23-126-014_1270,House,23A,3962 Nash ,2/27/2019,315000,Colonial,C,1976,2235,810,0,0,2,1,140.94
23A_23-101-007_1271,House,23A,1275 Tennyson ,10/12/2017,322000,Colonial,C,1977,2259,1279,0,0,2,1,142.54
23A_23-251-004_1272,House,23A,3694 Kings Point ,10/19/2017,333000,Colonial,C,1976,2324,697,0,0,2,1,143.29
23A_23-251-005_1273,House,23A,3682 Kings Point ,11/29/2017,320000,Colonial,C,1976,2384,1149,500,0,3,1,134.23
23A_23-433-008_1274,House,23A,1950 Crimson ,4/17/2017,347000,Colonial,C,1997,2396,1170,0,0,2,1,144.82
23A_23-128-001_1275,House,23A,1341 Ogden ,4/20/2018,360210,Colonial,C,1976,2589,650,0,0,2,1,139.13
23D_23-301-013_1276,House,23D,1127 Winthrop ,7/16/2018,310000,Colonial,C,1967,1792,728,0,500,2,1,172.99
23D_23-301-020_1277,House,23D,1183 Winthrop ,10/17/2017,280000,Colonial,C,1967,1792,728,400,0,1,1,156.25
23D_23-302-011_1278,House,23D,1190 Winthrop ,5/31/2017,266000,Colonial,C,1967,1792,728,0,0,1,1,148.44
23D_23-302-022_1279,House,23D,1199 Charrington ,5/30/2017,240000,Colonial,C,1967,1792,728,0,0,1,1,133.93
23D_23-302-019_1280,House,23D,1163 Charrington ,8/31/2018,280000,Colonial,C,1967,1872,728,0,0,1,1,149.57
23D_23-302-021_1281,House,23D,1187 Charrington ,4/27/2018,252000,Ranch,C,1967,1421,1421,1200,0,1,1,177.34
23D_23-302-010_1282,House,23D,1182 Winthrop ,6/19/2018,280000,Ranch,C,1967,1536,1536,800,0,2,1,182.29
23E_23-351-017_1283,House,23E,1185 Boyd ,1/5/2018,154500,Bungalow,CD,1952,1125,0,0,0,1,0,137.33
23E_23-376-027_1284,House,23E,1381 Boyd ,7/21/2017,207000,Ranch,C,1969,1136,864,700,0,1,0,182.22
23E_23-377-037_1285,House,23E,1466 Boyd ,9/6/2018,214000,Ranch,C,1969,1229,900,0,0,2,0,174.13
23E_23-355-002_1286,House,23E,3050 Daley ,4/17/2018,242500,Ranch,C,1949,2086,0,0,0,2,0,116.25
23G_23-304-022_1287,House,23G,1099 Baker ,5/2/2017,218775,Colonial,C,1994,1283,614,500,0,1,1,170.52
23G_23-304-028_1288,House,23G,1171 Baker ,5/10/2018,293000,Colonial,C,1992,1731,741,0,0,2,1,169.27
23H_23-200-048_1289,House,23H,1975 Deloy ,1/16/2018,170000,Ranch,C,1955,1125,0,0,0,1,0,151.11
23H_23-200-034_1290,House,23H,3903 John R ,3/15/2018,273400,Ranch,C,1988,1689,1659,0,0,1,1,161.87
23H_23-304-013_1291,House,23H,1220 Torpey ,11/29/2017,272000,Ranch,C,1982,1802,0,0,0,2,0,150.94
23J_23-354-045_1292,House,23J,3063 Daley ,3/23/2018,368000,Colonial,C,1999,2246,1080,950,0,3,1,163.85
23J_23-377-057_1293,House,23J,1267 Hartland ,5/18/2018,400000,Colonial,C,2003,2359,1180,0,0,2,1,169.56
23K_23-205-031_1294,House,23K,1626 Garden Park ,3/29/2019,510200,Colonial,BC,2018,3142,1666,0,0,2,1,162.38
23K_23-205-021_1295,House,23K,3539 Willoway ,2/21/2019,526925,Colonial,BC,2018,3143,1666,0,0,3,0,167.65
23K_23-205-046_1296,House,23K,3522 Birchmount ,3/20/2019,648907,Colonial,BC,2018,3145,1666,0,0,3,0,206.33
23K_23-205-014_1297,House,23K,1591 North Lake ,2/7/2019,527184,Colonial,BC,2018,3150,1666,0,0,2,1,167.36
23K_23-205-051_1298,House,23K,3547 Birchmount ,3/5/2019,542435,Colonial,BC,2018,3216,1725,0,0,3,0,168.67
24A_24-426-009_1299,House,24A,2771 Winter ,11/2/2018,210000,Bi-Level,C,1973,1454,525,0,0,1,1,144.43
24A_24-426-012_1300,House,24A,2807 Winter ,8/31/2018,206000,Bi-Level,C,1972,1454,525,0,0,1,1,141.68
24A_24-428-021_1301,House,24A,2877 Majestic ,9/25/2017,215000,Bi-Level,C,1976,1454,525,0,375,1,1,147.87
24A_24-402-007_1302,House,24A,3335 Jasper ,10/26/2018,240000,Bi-Level,C,1978,1716,0,0,0,1,1,139.86
24A_24-428-004_1303,House,24A,2800 Winter ,4/20/2018,240000,Colonial,C,1973,1576,648,0,0,1,1,152.28
24A_24-427-004_1304,House,24A,2903 Winter ,10/26/2018,245000,Ranch,C,1972,1232,1232,600,0,1,1,198.86
24A_24-451-009_1305,House,24A,3137 Otter ,1/16/2018,203000,Ranch,C,1972,1278,1050,0,0,1,0,158.84
24A_24-451-017_1306,House,24A,3073 Otter ,6/12/2017,197000,Ranch,C,1972,1278,1278,0,0,1,0,154.15
24A_24-453-018_1307,House,24A,2619 Arrowhead ,5/4/2018,250000,Ranch,C,1972,1287,1287,1000,0,2,0,194.25
24A_24-407-002_1308,House,24A,3360 Wolverine ,11/14/2018,260000,Ranch,C,1975,1312,1032,1000,0,2,1,198.17
24A_24-402-010_1309,House,24A,3310 Jasper ,7/7/2017,236500,Ranch,C,1978,1321,1040,0,0,1,1,179.03
24A_24-452-012_1310,House,24A,3173 Wolverine ,8/30/2017,215100,Ranch,C,1972,1355,1355,1120,0,1,1,158.75
24A_24-401-010_1311,House,24A,2638 Winter ,1/26/2018,265000,T-Quad,C,1975,1728,608,0,0,1,2,153.36
24A_24-427-011_1312,House,24A,2987 Winter ,2/12/2018,210500,T-Quad,C,1974,1728,608,0,0,1,1,121.82
24A_24-428-031_1313,House,24A,2876 Majestic ,8/14/2017,221500,T-Quad,C,1976,1728,608,250,0,1,1,128.18
24A_24-401-015_1314,House,24A,2698 Winter ,3/1/2018,247000,T-Quad,C,1975,1752,608,0,0,1,1,140.98
24A_24-429-011_1315,House,24A,2988 Winter ,4/25/2017,210000,Tri-Level,C,1977,1712,0,0,0,1,1,122.66
24A_24-428-036_1316,House,24A,3403 Auburn ,6/20/2018,260000,Tri-Level,C,1973,1728,0,0,0,1,1,150.46
24B_24-301-004_1317,House,24B,2036 Cecil ,5/11/2018,163000,Bungalow,C,1923,1030,720,0,0,1,0,158.25
24B_24-352-040_1318,House,24B,2160 Orpington ,8/11/2017,293000,Colonial,C,1988,1720,666,300,0,3,1,170.35
24B_24-201-006_1319,House,24B,3849 Fernleigh ,7/3/2018,255000,Ranch,C,1968,1728,1728,0,0,1,1,147.57
24B_24-429-016_1320,House,24B,37815 Dequindre ,8/18/2017,287500,Ranch,C,1992,1867,1867,1500,0,3,1,153.99
24C_24-304-018_1321,House,24C,3419 Eagle ,5/11/2018,275000,Colonial,C,1973,1660,650,400,0,1,1,165.66
24C_24-306-006_1322,House,24C,2196 Niagara ,3/4/2019,245000,Colonial,C,1973,1664,675,0,0,1,1,147.24
24C_24-329-008_1323,House,24C,2283 Columbia ,12/8/2017,275350,Colonial,C,1976,1664,935,0,0,1,1,165.47
24C_24-330-015_1324,House,24C,2310 Columbia ,6/23/2017,290000,Colonial,C,1974,1755,650,1000,0,2,1,165.24
24C_24-304-002_1325,House,24C,3446 Colwell ,8/14/2017,292500,Colonial,C,1973,1920,650,0,0,1,1,152.34
24C_24-331-017_1326,House,24C,3416 Pasadena ,12/6/2018,235000,Ranch,C,1976,1272,1272,0,0,1,1,184.75
24C_24-331-030_1327,House,24C,3456 Rowland ,4/7/2017,224900,Ranch,C,1974,1278,1278,0,0,1,0,175.98
24C_24-330-007_1328,House,24C,3412 Cleveland ,9/12/2017,270000,Ranch,C,1973,1512,1260,0,0,2,0,178.57
24C_24-330-002_1329,House,24C,2370 Traverse ,4/16/2018,260000,Ranch,C,1979,1770,1770,0,0,2,0,146.89
24C_24-307-005_1330,House,24C,2222 Traverse ,10/23/2018,291000,T-Quad,C,1973,2044,840,0,0,2,0,142.37
24C_24-326-008_1331,House,24C,2365 Niagara ,11/30/2017,265000,T-Quad,C,1974,2044,840,0,0,1,1,129.65
24C_24-327-019_1332,House,24C,2359 Traverse ,7/17/2018,293000,T-Quad,C,1976,2109,813,0,0,2,0,138.93
24C_24-308-006_1333,House,24C,2218 Academy ,4/18/2018,270000,T-Quad,C,1974,2136,840,0,0,1,1,126.40
24C_24-330-027_1334,House,24C,3393 Pasadena ,5/31/2018,225500,Tri-Level,C,1974,1570,0,0,0,1,1,143.63
24E_24-479-002_1335,House,24E,2758 Continental ,5/31/2018,290000,Colonial,C,1981,1852,1071,0,0,2,1,156.59
24E_24-478-012_1336,House,24E,2863 Continental ,7/5/2017,300000,Colonial,C,1979,2141,1058,400,0,2,1,140.12
24E_24-480-007_1337,House,24E,3059 Heritage ,6/27/2018,339000,Colonial,C,1979,2151,1063,0,0,2,1,157.60
24E_24-478-013_1338,House,24E,2875 Continental ,9/14/2018,380000,Colonial,C,1983,2924,1148,1000,0,3,1,129.96
24E_24-480-010_1339,House,24E,3035 Heritage ,10/10/2017,220000,Ranch,C,1981,1100,1100,300,0,2,1,200.00
24E_24-478-011_1340,House,24E,2851 Continental ,3/22/2018,248000,Ranch,C,1979,1599,1599,0,0,2,0,155.10
24F_24-276-005_1341,House,24F,3512 Euclid ,9/22/2017,407000,Colonial,C,1994,2349,1165,950,0,2,2,173.27
24F_24-103-008_1342,House,24F,3843 Fairfax ,6/29/2017,329900,Ranch,BC,1989,1942,1924,0,0,2,1,169.88
24G_24-178-001_1343,House,24G,3716 Anvil ,5/31/2017,239000,Colonial,C,1974,1597,644,250,0,1,1,149.66
24G_24-129-001_1344,House,24G,3952 Gate ,7/11/2018,272000,Colonial,C,1973,1612,650,0,0,1,2,168.73
24G_24-179-010_1345,House,24G,3709 Historic ,10/15/2018,261300,Colonial,C,1972,1706,650,0,0,1,1,153.17
24G_24-129-012_1346,House,24G,3854 Gate ,10/30/2018,273000,Colonial,C,1974,1720,700,0,0,1,2,158.72
24G_24-179-017_1347,House,24G,3625 Bellows ,9/25/2018,240000,Colonial,C,1972,1769,650,0,0,2,0,135.67
24G_24-177-010_1348,House,24G,3735 Horseshoe ,9/12/2017,305000,Colonial,C,1973,2035,800,0,0,2,1,149.88
24G_24-181-015_1349,House,24G,3600 Bellows Ct ,3/28/2019,306000,Colonial,C,1972,2042,864,700,0,2,1,149.85
24G_24-179-011_1350,House,24G,3685 Historic ,5/2/2018,304000,Colonial,C,1972,2268,864,0,0,2,1,134.04
24G_24-178-007_1351,House,24G,3758 Horseshoe ,6/20/2017,245000,Ranch,C,1973,1430,1430,0,0,2,0,171.33
24G_24-176-010_1352,House,24G,3663 Forge ,8/28/2018,236000,Tri-Level,C,1974,1693,0,0,0,1,1,139.40
24K_24-401-027_1353,House,24K,2689 Locksley ,5/9/2017,379900,Colonial,BC,1997,2437,1711,0,0,2,1,155.89
24K_24-402-039_1354,House,24K,2630 Locksley ,8/29/2018,292000,Ranch,C,2010,1750,1730,1200,0,3,0,166.86
24M_24-377-032_1355,House,24M,3031 Cedar Crest ,12/27/2017,305000,Bungalow,C,1946,2392,1397,750,0,3,1,127.51
24M_24-377-035_1356,House,24M,3067 Cedar Crest ,3/22/2019,310000,Colonial,C,2000,1955,1069,0,0,2,1,158.57
24M_24-377-049_1357,House,24M,2373 Cedar Knoll ,6/25/2018,324500,Colonial,C,2002,2152,1061,0,0,2,1,150.79
24M_24-378-001_1358,House,24M,2422 Cedar Knoll ,5/15/2017,341000,Colonial,C,2002,2152,1061,0,0,2,1,158.46
24M_24-378-008_1359,House,24M,2338 Cedar Knoll ,4/26/2018,317000,Colonial,C,2000,2152,1061,0,0,2,1,147.30
24M_24-377-048_1360,House,24M,2361 Cedar Knoll ,1/18/2018,318000,Colonial,C,2002,2164,1061,0,0,2,1,146.95
24M_24-377-050_1361,House,24M,2385 Cedar Knoll ,12/10/2018,335000,Colonial,C,2002,2164,1061,0,0,2,1,154.81
24M_24-377-054_1362,House,24M,2433 Cedar Knoll ,4/17/2017,321400,Colonial,C,2002,2164,1061,0,0,2,1,148.52
24M_24-352-054_1363,House,24M,2192 Orpington ,7/17/2017,400000,Colonial,C,2004,2453,1174,900,0,3,1,163.07
24N_24-276-031_1364,House,24N,3700 Euclid ,10/5/2017,400500,Colonial,BC,1999,2888,1444,0,0,2,1,138.68
24N_24-227-007_1365,House,24N,3755 Euclid ,10/30/2017,440800,Colonial,BC,2000,2974,1534,0,0,1,1,148.22
24N_24-230-009_1366,House,24N,2947 Ashbury ,8/29/2018,439000,Colonial,BC,2001,3113,1798,1286,0,3,1,141.02
24N_24-276-026_1367,House,24N,3667 Acorn ,10/26/2017,445000,Colonial,BC,2000,3120,1802,0,0,2,1,142.63
24N_24-276-038_1368,House,24N,3602 Euclid ,8/11/2017,475000,Colonial,BC,2000,3130,1802,0,0,2,1,151.76
24T_24-104-008_1369,House,24T,3930 Macaw ,12/22/2017,531095,Colonial,BC,2017,3119,1538,0,0,3,0,170.28
24T_24-104-009_1370,House,24T,3922 Macaw ,1/2/2018,518685,Colonial,BC,2017,3119,1538,0,0,2,1,166.30
24T_24-104-012_1371,House,24T,3898 Macaw ,5/18/2018,552530,Colonial,BC,2018,3119,1538,0,0,3,1,177.15
24T_24-104-014_1372,House,24T,3879 Macaw ,12/8/2017,520185,Colonial,BC,2017,3119,1538,0,0,3,0,166.78
24T_24-104-016_1373,House,24T,3895 Macaw ,11/27/2017,581900,Colonial,BC,2017,3119,1538,0,0,3,0,186.57
24T_24-104-023_1374,House,24T,3878 Sandpiper ,11/3/2017,515560,Colonial,BC,2017,3119,1538,0,0,3,0,165.30
24T_24-104-020_1375,House,24T,3902 Sandpiper ,5/31/2018,589900,Colonial,BC,2017,3122,1539,0,0,2,1,188.95
24T_24-104-013_1376,House,24T,3890 Macaw ,2/6/2018,537450,Colonial,BC,2017,3130,1538,0,0,3,0,171.71
24T_24-104-007_1377,House,24T,3938 Macaw ,11/27/2017,512300,Colonial,BC,2017,3133,1538,0,0,2,1,163.52
24T_24-104-017_1378,House,24T,3903 Macaw ,5/10/2018,538000,Colonial,BC,2017,3134,1539,0,0,3,0,171.67
24T_24-104-018_1379,House,24T,3911 Macaw ,9/22/2017,533845,Colonial,BC,2017,3134,1539,0,0,3,0,170.34
24T_24-104-025_1380,House,24T,3885 Sandpiper ,6/13/2018,499900,Colonial,BC,2018,3136,1538,0,0,3,0,159.41
24T_24-104-026_1381,House,24T,3893 Sandpiper ,1/17/2018,534275,Colonial,BC,2017,3137,1538,0,0,2,1,170.31
24T_24-104-011_1382,House,24T,3906 Macaw ,3/16/2018,549336,Colonial,BC,2018,3140,1538,0,0,3,0,174.95
24T_24-104-024_1383,House,24T,3877 Sandpiper ,6/29/2018,511800,Colonial,BC,2018,3145,1538,0,0,3,0,162.73
24T_24-104-027_1384,House,24T,3901 Sandpiper ,6/1/2018,531580,Colonial,BC,2018,3149,1538,0,0,3,0,168.81
24T_24-104-005_1385,House,24T,3931 Macaw ,12/5/2017,531770,Colonial,BC,2017,3296,1773,0,0,3,0,161.34
24T_24-104-021_1386,House,24T,3894 Sandpiper ,9/28/2017,540084,Colonial,BC,2017,3306,1601,0,0,3,0,163.36
24T_24-104-006_1387,House,24T,3939 Macaw ,7/16/2018,594900,Colonial,BC,2018,3310,1780,0,0,3,0,179.73
24T_24-104-019_1388,House,24T,3910 Sandpiper ,10/19/2017,590000,Colonial,BC,2017,3449,1724,0,0,3,1,171.06
24T_24-104-022_1389,House,24T,3886 Sandpiper ,10/16/2017,546335,Colonial,BC,2017,3475,1731,0,0,3,0,157.22
24T_24-104-015_1390,House,24T,3887 Macaw ,10/27/2017,530510,Colonial,BC,2017,3477,1731,0,0,2,1,152.58
24T_24-104-004_1391,House,24T,3923 Macaw ,1/29/2018,550014,Colonial,BC,2017,3514,1812,0,0,2,1,156.52
24T_24-104-010_1392,House,24T,3914 Macaw ,1/18/2018,601094,Colonial,BC,2017,3606,1736,0,0,4,0,166.69
25A_25-402-009_1393,House,25A,2034 Alexander ,7/20/2018,208000,Colonial,C,1967,1488,598,400,0,1,1,139.78
25A_25-402-022_1394,House,25A,2051 Atlas ,3/16/2018,219500,Colonial,C,1967,1488,598,450,0,2,1,147.51
25A_25-401-012_1395,House,25A,2057 Alexander ,4/7/2017,185000,Colonial,C,1966,1640,857,500,0,1,1,112.80
25A_25-255-028_1396,House,25A,2701 Saratoga ,1/25/2019,225000,Colonial,C,1966,1745,576,450,0,1,1,128.94
25A_25-276-009_1397,House,25A,2805 Athena ,9/28/2018,275000,Colonial,C,1969,1795,893,0,0,2,1,153.20
25A_25-426-009_1398,House,25A,2768 Berkshire ,2/20/2018,225000,Colonial,C,1967,1861,776,700,0,1,1,120.90
25A_25-256-019_1399,House,25A,2761 Berkshire ,9/18/2017,259000,Colonial,C,1966,1871,740,500,0,1,1,138.43
25A_25-401-021_1400,House,25A,1925 Alexander ,1/19/2018,225000,Colonial,C,1966,1892,857,0,0,1,1,118.92
25A_25-176-002_1401,House,25A,2231 Garry ,5/4/2018,191000,Ranch,C,1971,950,950,475,0,1,0,201.05
25A_25-430-002_1402,House,25A,1958 Hempstead ,12/5/2017,160000,Ranch,C,1967,950,950,712,0,1,0,168.42
25A_25-430-002_1403,House,25A,1958 Hempstead ,10/6/2017,191000,Ranch,C,1967,950,950,712,0,1,0,201.05
25A_25-352-021_1404,House,25A,2358 Virginia ,2/16/2018,145000,Ranch,C,1953,1020,0,0,0,1,0,142.16
25A_25-251-003_1405,House,25A,2491 Athena ,6/28/2017,180000,Ranch,C,1968,1037,1023,0,0,1,1,173.58
25A_25-309-012_1406,House,25A,2106 Gabriel ,8/20/2018,173000,Ranch,C,1954,1046,0,0,0,1,0,165.39
25A_25-180-004_1407,House,25A,2310 Camilla ,7/9/2018,180000,Ranch,C,1970,1075,1075,0,0,1,0,167.44
25A_25-402-016_1408,House,25A,2127 Atlas ,3/28/2019,188000,Ranch,C,1967,1077,1063,600,0,1,1,174.56
25A_25-177-003_1409,House,25A,2409 Garry ,7/14/2017,172000,Ranch,C,1970,1080,1080,0,0,1,0,159.26
25A_25-178-029_1410,House,25A,2479 Milverton ,7/7/2017,180000,Ranch,C,1969,1080,1080,0,0,1,1,166.67
25A_25-179-002_1411,House,25A,2224 Isabell ,2/2/2018,190000,Ranch,C,1969,1080,1080,0,0,1,1,175.93
25A_25-429-021_1412,House,25A,2751 Chesterfield ,5/10/2017,181000,Ranch,C,1966,1080,1080,0,0,1,0,167.59
25A_25-477-005_1413,House,25A,2852 Chesterfield ,10/12/2017,182000,Ranch,C,1966,1098,1098,0,0,1,1,165.76
25A_25-477-016_1414,House,25A,2998 Chesterfield ,11/9/2018,170000,Ranch,C,1966,1098,1098,0,0,1,1,154.83
25A_25-180-015_1415,House,25A,2261 Paris ,6/18/2018,186500,Ranch,C,1971,1100,1100,0,0,1,0,169.55
25A_25-278-011_1416,House,25A,2937 Rhodes ,5/28/2017,180500,Ranch,C,1971,1100,1100,500,0,2,1,164.09
25A_25-477-014_1417,House,25A,2972 Chesterfield ,5/22/2017,162500,Ranch,C,1967,1117,1117,0,0,1,1,145.48
25A_25-326-041_1418,House,25A,2077 Milverton ,7/13/2018,210000,Ranch,C,1971,1144,936,0,0,2,0,183.57
25A_25-326-041_1419,House,25A,2077 Milverton ,4/28/2017,182000,Ranch,C,1971,1144,936,0,0,2,0,159.09
25A_25-255-044_1420,House,25A,2159 Castleton ,7/10/2018,186700,Ranch,C,1967,1166,950,0,0,1,0,160.12
25A_25-428-010_1421,House,25A,2038 Stratford ,12/7/2017,165000,Ranch,C,1967,1166,950,0,0,1,0,141.51
25A_25-477-017_1422,House,25A,2807 Teasdale ,11/9/2017,195000,Ranch,C,1967,1166,950,0,0,1,0,167.24
25A_25-202-004_1423,House,25A,2889 Sparta ,4/16/2018,208000,Ranch,C,1968,1175,966,750,0,1,0,177.02
25A_25-253-010_1424,House,25A,2662 Athena ,8/21/2017,173257,Ranch,C,1967,1175,966,0,0,1,0,147.45
25A_25-229-009_1425,House,25A,2846 Downey ,8/24/2018,180000,Ranch,C,1969,1253,1253,0,0,1,0,143.66
25A_25-229-014_1426,House,25A,2742 Downey ,9/21/2018,210000,Ranch,C,1970,1253,1253,1000,0,2,0,167.60
25A_25-230-014_1427,House,25A,2898 Borden ,9/12/2018,215000,Ranch,C,1970,1253,1253,1000,0,1,0,171.59
25A_25-230-021_1428,House,25A,2632 Downey ,12/20/2017,212500,Ranch,C,1970,1253,1253,750,0,2,0,169.59
25A_25-427-028_1429,House,25A,2123 Stratford ,5/15/2018,193000,Ranch,C,1966,1255,1027,0,0,1,1,153.78
25A_25-202-011_1430,House,25A,2743 Sparta ,12/17/2018,191400,Ranch,C,1967,1266,966,900,0,1,0,151.18
25A_25-401-059_1431,House,25A,1769 Castleton ,4/18/2017,167000,Ranch,C,1967,1266,1266,0,0,1,0,131.91
25A_25-427-031_1432,House,25A,2087 Stratford ,10/31/2017,181000,Ranch,C,1966,1266,1266,633,0,1,1,142.97
25A_25-427-032_1433,House,25A,2075 Stratford ,5/22/2017,187000,Ranch,C,1966,1266,1266,633,0,1,0,147.71
25A_25-452-006_1434,House,25A,1854 Castleton ,4/28/2017,205000,Ranch,C,1967,1275,1055,780,0,1,1,160.78
25A_25-228-034_1435,House,25A,2715 Downey ,6/9/2017,182500,Ranch,C,1967,1296,1296,0,0,1,1,140.82
25A_25-277-013_1436,House,25A,2854 Athena ,3/22/2019,178000,Ranch,C,1966,1297,1063,0,0,1,1,137.24
25A_25-255-025_1437,House,25A,2126 Atlas ,10/25/2018,216250,Ranch,C,1967,1301,1063,800,0,1,1,166.22
25A_25-326-076_1438,House,25A,2033 Vermont ,12/12/2018,181000,Ranch,CD,1943,1310,0,0,0,1,0,138.17
25A_25-226-012_1439,House,25A,2829 Clayton ,8/13/2018,199900,Ranch,C,1967,1320,1092,0,0,1,1,151.44
25A_25-230-001_1440,House,25A,2655 Clayton ,6/29/2017,182800,Ranch,C,1967,1320,1092,0,0,1,1,138.48
25A_25-430-012_1441,House,25A,2964 Northampton ,12/7/2017,190000,Ranch,C,1965,1327,1314,0,0,1,1,143.18
25A_25-427-013_1442,House,25A,2130 Hempstead ,10/16/2017,210000,Ranch,C,1966,1328,1314,0,0,1,1,158.13
25A_25-477-011_1443,House,25A,2930 Chesterfield ,5/10/2018,192000,Ranch,C,1967,1340,1340,1000,0,1,1,143.28
25A_25-478-010_1444,House,25A,2805 Sherbourne ,11/14/2018,226000,Ranch,C,1968,1340,1340,0,0,1,1,168.66
25A_25-426-031_1445,House,25A,2803 Northampton ,6/21/2017,176500,Ranch,C,1967,1344,1080,0,0,1,1,131.32
25A_25-429-014_1446,House,25A,2794 Northampton ,3/28/2018,210000,Ranch,C,1966,1344,1080,900,0,1,0,156.25
25A_25-179-016_1447,House,25A,2392 Isabell ,4/27/2017,206000,Ranch,C,1969,1356,1080,593,0,1,1,151.92
25A_25-401-054_1448,House,25A,1839 Castleton ,9/21/2018,195000,Ranch,C,1967,1357,1117,0,0,1,1,143.70
25A_25-179-018_1449,House,25A,2239 Camilla ,3/27/2019,220000,Ranch,C,1970,1363,1075,450,0,2,0,161.41
25A_25-180-024_1450,House,25A,2369 Paris ,8/20/2018,190400,Ranch,C,1970,1363,1075,750,0,2,0,139.69
